spg,n_atoms,wps,count
160,36,2-2-2-2-2-2-2-2-2-2-2-2,15
160,36,1-1-1-2-2-2,50
160,36,1-1-2-2-2,25
160,36,1-1-2-2-2-2-2-2,20
160,36,0-0-1-1-1-1-1-1-2-2-2-2-2-2,1
160,36,1-1-1-1,1
160,39,1-1-1-1-2,7
160,39,0-1-1-2,2
160,39,1-1-1-2-2-2-2,19
160,39,1-1-2-2-2-2-2-2-2,2
160,40,1-1-2-2-2-2,4
160,40,1-2-2,2
160,42,2-2-2-2-2-2-2,66
160,42,1-1-1-2-2-2-2-2,78
160,42,2-2-2-2-2-2-2-2-2-2-2-2-2-2,44
160,42,1-2-2-2-2,25
160,42,1-1-1-1-2-2,6
160,42,0-1-1-2-2,1
160,42,1-1-2-2-2-2-2-2-2-2,1
160,45,2-2-2-2-2-2-2-2-2-2-2-2-2-2-2,38
160,45,0-1-1-2-2-2,1
160,45,1-1-1-1-2-2-2,3
160,45,1-1-1-2-2-2-2-2-2,1
160,48,1-1-1-1-2-2-2-2,151
160,48,2-2-2,1125
160,48,1-1-2-2,29
160,48,2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2,19
160,48,2-2-2-2-2-2-2-2,55
160,48,1-2-2-2-2-2,9
160,48,0-1-1-1-2,1
160,51,1-1-1-1-2-2-2-2-2,3
160,51,1-1-1-1-1-2-2,1
160,51,0-1-1-1-2-2,1
160,51,2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2,1
160,54,1-1-1-1-2-2-2-2-2-2,6
160,54,0-0-1-1-1-1-1-1-1-1-1-1-1-1-2-2-2-2-2-2,1
160,54,2-2-2-2-2-2-2-2-2,1
160,54,0-1-1-1-1,1
160,54,2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2,1
160,57,0-1-1-1-1-2,2
160,57,0-1-1-1-2-2-2-2,17
160,57,1-1-1-1-2-2-2-2-2-2-2,3
160,60,2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2,149
160,60,0-1-1-1-1-2-2,68
160,60,1-1-1-1-1-2-2-2-2-2,18
160,60,1-1-1-1-2-2-2-2-2-2-2-2,4
160,60,2-2-2-2-2-2-2-2-2-2,14
160,60,1-1-2-2-2-2,4
160,60,1-1-1-1-1-1-2-2,1
160,63,0-1-1-1-1-2-2-2,1
160,63,1-1-1-1-1-1-2-2-2,7
160,64,2-2-2-2,467
160,64,1-1-2-2,14
160,64,1-1-1-1-2-2-2-2,9
160,66,1-1-1-1-1-1-2-2-2-2,6
160,66,1-1-2-2-2-2-2,5
160,66,1-1-1-2-2,1
160,66,0-1-1-1-1-2-2-2-2,1
160,66,2-2-2-2-2-2-2-2-2-2-2,1
160,66,0-0-0-0-0-1-1-1-1-1-1-1-1-1-1-1-1,1
160,69,0-0-1-1-1-2-2,1
160,69,0-1-1-1-1-1-2-2,1
160,72,1-1-2-2-2-2-2-2,40
160,72,1-1-1-1-1-1-2-2-2-2-2-2,29
160,72,1-1-1-2-2-2,35
160,72,0-1-1-1-1-1-2-2-2,6
160,72,0-1-2-2-2,2
160,72,0-0-1-1-1-1,1
160,72,1-1-1-1-2-2-2-2-2-2-2-2-2-2-2-2,14
160,72,2-2-2-2-2-2-2-2-2-2-2-2,3
160,75,1-1-1-1-1-2-2-2-2-2-2-2-2-2-2,67
160,78,0-2-2-2-2-2-2-2,5
160,78,1-1-1-2-2-2-2,69
160,78,1-1-2-2-2-2-2-2-2,25
160,78,1-1-1-1-1-1-1-1-2-2,6
160,78,1-1-1-1-1-1-2-2-2-2-2-2-2-2,18
160,78,0-1-1-1-1-1-1-2-2,1
160,78,1-1-1-1-1-1-1-2-2-2-2-2,1
160,78,1-1-1-1-2-2-2-2-2-2-2-2-2-2-2-2-2-2,1
160,78,0-0-1-1-1-1-2-2,1
160,81,1-1-1-1-1-1-2-2-2-2-2-2-2-2-2,2
160,84,0-0-0-1-1-1-2,3
160,84,1-1-1-1-1-1-1-2-2-2-2-2-2-2,29
160,84,0-0-1-1-1-1-1-2,6
160,84,1-1-1-1-1-1-2-2-2-2-2-2-2-2-2-2,5
160,87,1-1-1-1-1-1-2-2-2-2-2-2-2-2-2-2-2,1
160,87,0-0-1-1-1-1-1-2-2,12
160,87,1-1-1-1-1-1-1-1-2-2-2-2-2,1
160,87,0-1-1-1-1-1-1-2-2-2-2-2,1
160,88,1-1-1-2-2,3
160,90,1-1-1-1-1-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2,6
160,90,1-1-1-1-1-1-1-1-1-1,1
160,90,1-1-1-1-1-1-1-1-2-2-2-2-2-2,1
160,96,1-2-2-2,1455
160,96,1-1-1-1-1-1-1-1-2-2-2-2-2-2-2-2,19
160,96,0-0-1-1-1-1-1-1-2-2,3
160,120,0-0-0-1-1-1-1-1-1-1-2,1
160,150,0-0-0-0-0-1-1-1-1-1-1-2-2,1
161,12,1-1,15
161,18,1-1-1,35
161,18,0,1
161,24,1-1-1-1,147
161,24,0-1,1
161,30,0-1-1,123
161,30,1-1-1-1-1,17
161,36,1-1-1-1-1-1,14
161,36,0-1-1-1,7
161,36,0-0,1
161,42,0-0-1,18
161,42,1-1-1-1-1-1-1,28
161,42,0-0-0-0-0-0-1-1-1,2
161,48,0-1,33
161,48,1-1-1-1-1-1-1-1,19
161,48,0-0-1-1,10
161,54,0-0-1-1-1,7
161,54,1-1-1-1-1-1-1-1-1,1
161,60,0-1-1,96
161,60,0-0-1-1-1-1,3
161,60,0-0-0-1,1
161,60,0-0-0-0-0-0-0-0-0-0,2
161,64,0-1,1
161,64,0-0-1-1,1
161,66,0-0-0-1-1,7
161,72,0-0-0-0,2
161,72,0-0-0-1-1-1,16
161,72,0-1-1-1,4
161,72,0-0-1-1-1-1-1-1,14
161,78,0-0-0-0-1,7
161,78,0-0-0-1-1-1-1,18
161,78,0-0-1-1-1-1-1-1-1,1
161,84,0-0-0-0-0-0-0-0-0-0-0-0-0-1-1-1,1
161,84,0-0-0-0-0-0-0-0-0-0-0-0-1-1-1-1-1-1,1
161,96,0-0-0-0-0-1,1
161,114,0-0-0-0-0-0-1,1
161,144,0-0-0-0-0-0-0-1-1-1,1
161,156,0-0-0-0-0-0-0-0-1-1,2
162,2,11,8
162,2,10,1
162,4,10-11,4
162,4,8,1
162,4,9,8
162,6,8-11,192
162,6,9-11,171
162,6,7-11,1
162,7,1-11,1
162,7,1-10,1
162,8,1-8,1
162,8,9-10-11,7
162,8,1-9,3
162,8,6-11,1
162,8,5-11,1
162,9,1-8-11,40
162,9,1-9-11,108
162,9,1-8-10,5
162,10,1-8-10-11,3
162,10,1-7-10-11,1
162,10,1-7-8,1
162,11,1-8-9-11,1
162,12,5-9-11,208
162,12,1-8-9-10-11,493
162,12,4-10-11,14
162,12,6-8-10,6
162,12,6-8-11,22
162,12,4-7,2
162,12,1-1,11
162,12,7-8-9,1
162,13,1-4-9-11,10
162,13,1-7-8-9-10,1
162,13,1-6-7-8,1
162,13,1-7-8-9-11,2
162,14,1-4-9-10-11,35
162,14,1-11,1
162,14,6-7-8,1
162,14,1-1-8,1
162,15,1-1-9-11,245
162,15,1-1-8-10,23
162,15,1-4-7-9-11,4
162,15,1-1-8-11,2
162,15,1-1-9-10,1
162,16,1-1-5-11,4
162,16,1-10-11,17
162,16,1-1-4,2
162,16,1-1-8-9,4
162,17,1-1-8-9-10,4
162,18,1-1-7-8-9,39
162,18,1-1-4-10-11,39
162,18,1-1-8-9-10-11,88
162,18,1-1-4-7,33
162,18,1-1-1,20
162,18,4-7-8-11,1
162,18,1-4-6-7-8-10,1
162,20,1-1-7-8-9-10-11,2
162,20,1-1-4-7-10-11,2
162,21,1-1-4-7-8-10,10
162,21,1-1-1-9-11,3
162,21,1-1-1-8-10,2
162,21,1-1-4-7-9-11,1
162,24,1-8-9-10-11,21
162,24,2-6-9-11,7
162,24,1-1-1-4-7,5
162,24,1-1-1-8-9-10-11,8
162,24,1-1-4-7-8-9-10-11,5
162,24,1-1,1
162,24,3-5-6,1
162,24,1-7-8-9,1
162,24,2-6-8-11,1
162,24,1-1-1-4-9,2
162,24,0-1-1,1
162,24,1-4-10-11,2
162,24,1-1-1-1,1
162,24,4-4-7-10-11,1
162,26,1-1-1-3-8,1
162,26,1-1-4-4-4-7,9
162,26,1-1-4-4-8-9-10-11,9
162,26,1-7-8-9-11,45
162,26,1-7-8-9-10,2
162,26,1-1-4-7-7-7-8-9,1
162,26,1-1-4-7-7-8-9-10-11,1
162,27,0-1-1-9-11,25
162,27,1-1-1-4-7-8-11,39
162,27,1-1-1-4-7-9-11,146
162,27,1-1-1-4-7-8-10,5
162,28,1-1-4-4-4-7-10-11,34
162,28,1-1-4-4-7-8-9-10-11,34
162,30,0-1-1-3,1
162,30,1-1-1-4-7-8-9-10-11,3
162,30,1-1-1-1-7-8-9,1
162,30,1-1-1-1-4-10-11,1
162,30,0-1-1-8-9-10-11,2
162,30,1-1-1-4-7-7-8-10-11,2
162,30,1-1-1-1-8-9-10-11,2
162,30,1-1-1-1-4-7,1
162,32,1-1-1-1-5-6-7,3
162,32,1-1-1-1-1-10-11,3
162,32,1-1-8-9,148
162,32,0-1-1-3-9,2
162,32,1-1-1-1-4-8-9,4
162,33,0-1-1-1-9-11,5
162,33,1-1-1-1-4-7-9-11,1
162,34,0-1-1-3-5-10,1
162,34,1-4-5-7-9,4
162,34,1-1-1-1-4-8-9-10-11,3
162,34,1-1-1-1-4-7-8-9,3
162,36,1-1-8-9-10-11,127
162,36,1-1-1-1-4-7-8-9-10-11,27
162,36,0-1-1-2-6-8-11,39
162,36,1-4-5-7-9-11,9
162,36,0-1-1-1-8-9-10-11,30
162,36,0-1-1-2-5-8-10,1
162,36,0-1-1-3-6-9-11,8
162,36,1-1-1-1-1-1,4
162,36,1-1-1-1-4-4-7-7,3
162,36,1-2-5-9-11,3
162,36,1-3-6-8-11,3
162,39,1-1-1-4-4-4-4-7-9-11,9
162,39,0-1-1-1-4-7-9-11,1
162,39,1-1-1-1-1-4-7-9-11,1
162,39,1-1-1-4-4-7-7-7-7-8-9-11,1
162,39,0-1-1-3-6-8-9-10-11,1
162,40,1-1-1-1-1-4-4-9,2
162,40,1-1-4-7-10-11,3
162,40,0-1-1-2-5-6-8-10-11,2
162,42,1-1-1-4-4-4-4-7-7-9-10-11,34
162,42,0-1-1-1-1-8-9-10-11,36
162,42,1-1-1-1-1-1-4-7,3
162,42,0-1-1-1-3-6-9-11,1
162,44,1-1-1-8-9,1
162,45,1-1-1-1-1-4-4-7-7-8-11,39
162,45,0-1-1-1-3-6-8-9-10-11,20
162,45,1-1-1-1-1-4-4-7-7-8-10,5
162,45,1-1-1-1-1-4-4-7-7-9-11,5
162,45,1-1-1-1-1-1-4-7-8-11,1
162,45,0-1-1-1-2-5-8-9-10-11,4
162,45,1-1-1-1-1-1-4-7-9-11,1
162,48,1-1-4-7-8-9-10-11,3
162,48,1-1-1-1-1-1-4-4-7-7,2
162,48,1-1-1-1-1-1-1-5-7-11,3
162,48,1-1-1-7-8-9,4
162,48,1-1-1-8-9-10-11,4
162,48,1-1-1-4-10-11,2
162,48,0-1-4-7,1
162,48,1-1-1-1-1-1-4-4-8-9,2
162,48,1-1-1-1-1-1-4-7-8-9-10-11,1
162,50,1-1-1-1-1-4-4-7-7-7-7-8-10-11,2
162,51,0-0-1-1-1-1-9-11,3
162,51,1-1-1-1-1-1-4-4-7-8-9-10,3
162,52,0-0-1-1-3-4-6-9-11,9
162,52,0-1-1-1-2-3-6-7-8-9-11,1
162,56,0-0-1-1-3-4-5-6-9-10-11,34
162,56,1-1-1-1-1-1-1-4-4-4-9,2
162,60,0-0-1-1-1-1-2-6-8-11,1
162,60,0-0-1-1-1-1-3-6-9-11,1
162,63,1-1-1-1-1-1-1-4-4-4-7-7-7-8-11,39
162,63,1-1-1-1-1-1-1-4-4-4-7-7-7-8-10,1
162,63,1-1-1-1-1-1-1-4-4-4-7-7-7-9-11,1
162,63,0-0-0-1-1-1-1-9-11,4
162,63,0-0-0-1-1-1-1-8-10,2
162,64,0-0-1-1-1-1-1-2-6-11,3
162,64,0-0-1-1-1-1-2-3-8-9,2
162,65,1-1-1-1-1-4-4-4-4-4-4-4-7-7-9-11,9
162,65,1-1-1-1-1-4-4-4-4-7-7-7-7-7-7-7-8-9-11,1
162,66,0-0-0-1-1-1-1-1,2
162,68,0-0-1-1-1-1-2-3-5-8-9-10,3
162,69,0-0-1-1-1-1-1-1-4-7-9-11,2
162,70,1-1-1-1-1-4-4-4-4-4-4-4-7-7-7-7-9-10-11,34
162,70,1-1-1-1-1-1-1-4-4-4-7-7-7-7-7-7-8-10-11,2
162,72,0-0-1-1-1-1-1-1-4-7-8-9-10-11,2
162,72,0-0-0-1-1-1-1-1-4-7,1
162,72,0-0-1-1-1-1-1-3-4-6-7-9-11,2
162,75,1-1-1-1-1-1-1-1-1-1-4-4-7-7-8-11,1
162,75,1-1-1-1-1-1-1-1-1-1-4-4-7-7-9-11,1
162,80,1-1-1-1-1-1-1-1-1-1-1-1-5-7-7-11,3
162,80,1-1-1-1-1-1-1-1-1-1-4-4-4-4-8-9,2
162,81,0-0-0-1-1-1-1-3-3-3-9-11,3
162,85,1-1-1-1-1-1-1-1-1-1-4-4-4-4-7-7-8-9-10,3
163,4,5,24
163,4,6,62
163,8,6-7,132
163,8,5-7,54
163,8,5-6,11
163,8,6-8,5
163,8,3,5
163,8,5-8,2
163,12,5-6-7,255
163,12,3-6,27
163,12,3-5,24
163,12,3-8,22
163,12,3-7,2
163,12,4-5,7
163,12,5-6-8,1
163,14,0-6,1
163,16,1-6,172
163,16,3-6-7,73
163,16,1-5,533
163,16,3-6-8,39
163,16,3-5-7,65
163,16,3-5-8,14
163,16,3-7-8,11
163,16,3-3,4
163,16,0-6-7,5
163,16,0-5-6,2
163,16,0-3,2
163,16,3-4,1
163,16,0-6-8,3
163,16,0-5-8,2
163,16,4-6-7,1
163,16,4-5-7,2
163,18,0-3-8,39
163,18,0-5-6-7,55
163,18,0-3-7,2
163,18,0-5-6-8,3
163,20,0-3-6-8,10
163,20,0-3-6-7,4
163,20,1-6-7,12
163,20,1-5-7,17
163,20,3-3-6,1
163,20,3-4-5,2
163,20,3-6-7-8,23
163,20,0-3-5-8,14
163,20,3-4-6,10
163,20,3-5-7-8,10
163,20,0-3-5-7,2
163,20,3-3-8,7
163,20,3-3-5,2
163,20,0-3-7-8,2
163,20,0-5-6-7-8,2
163,20,3-3-7,1
163,22,0-3-6-7-8,1
163,22,0-3-4-6,1
163,24,1-3-7,179
163,24,3-3-7-8,40
163,24,1-3-6,2
163,24,3-4-5-7,1
163,24,3-4-6-7,1
163,24,3-4-5-6,3
163,24,1-5-6-7,2
163,24,3-3-4,1
163,24,3-5-6-7-8,2
163,26,0-3-3-5-6-8,9
163,26,0-3-3-3-7,9
163,26,0-3-3-6-7-8,1
163,26,0-3-4-5-6-8,1
163,26,0-3-4-5-6-7,1
163,26,0-2-4-5-6,1
163,28,0-3-3-5-6-7-8,34
163,28,0-3-3-3-7-8,34
163,28,3-3-5-6-7,12
163,28,3-3-5-7-8,1
163,28,0-6,1
163,30,0-0-3-8,1
163,30,0-0-5-6-7,1
163,30,0-0-5-6-8,1
163,30,0-0-3-7,1
163,32,1-2-6-7,11
163,32,3-3-4-6-7,11
163,32,0-0-2-8,3
163,32,0-0-1-7,3
163,32,1-3-3-7,2
163,32,3-3-4-5-6,3
163,32,1-3-6-7-8,1
163,32,3-3-4-5-7,4
163,32,1-2-5-7,6
163,32,0-0-3-5-6,4
163,34,0-0-3-5-6-7,3
163,34,0-0-3-5-6-8,3
163,36,3-3-4-5-7-8,3
163,36,3-3-3-4-6,3
163,40,0-3-6-8,2
163,40,1-2-3-6-7,3
163,40,1-2-3-5-7,2
163,44,0-3-6-7-8,1
163,48,0-3-5-6-7-8,16
163,48,1-2-3-3-4,9
163,48,0-1-3-8,13
163,48,0-0-0-3-4-5-8,2
163,48,0-0-0-3-4-6-8,1
163,48,0-0-0-3-4-5-7,4
163,52,0-1-1-7,2
163,52,0-1-3-7-8,9
163,52,0-3-3-6-7-8,1
163,52,0-3-4-5-6-8,3
163,54,0-0-0-3-3-4-5-6-7,16
163,54,0-0-0-3-3-4-5-6-8,1
163,56,0-1-1-6-7,12
163,56,0-1-1-5-7,5
163,56,0-1-3-3-8,4
163,56,0-3-3-5-6-7-8,1
163,60,0-1-3-3-7-8,36
163,60,0-1-1-3-7,2
163,60,0-0-0-3-3-3-3-4-5-8,9
163,60,0-0-0-3-3-3-3-4-6-8,13
163,60,0-0-0-3-3-3-3-4-5-7,3
163,60,0-0-0-3-3-3-3-4-6-7,1
163,64,0-0-0-0-1-1-5-8,2
163,64,0-0-0-0-1-1-6-8,1
163,64,0-0-0-0-1-2-5-7,4
163,66,0-0-0-0-0-3-7,1
163,72,0-1-2-3-4-5-6,1
163,72,0-0-0-0-1-1-2-5-6-7,16
163,72,0-0-0-0-1-1-1-5-6-8,10
163,72,0-1-3-3-3-4-5,1
163,72,0-0-0-0-0-3-5-6-7-8,1
163,76,0-0-2-3-5-8,1
163,80,0-0-0-0-0-1-1-3-5-8,9
163,80,0-0-0-0-0-1-1-3-6-8,13
163,80,0-0-0-0-0-1-2-3-5-7,3
163,80,0-0-0-0-0-3-3-4-4-6-8,2
163,80,0-0-0-0-0-3-3-4-4-5-8,1
163,80,0-0-0-0-0-3-3-4-4-6-7,4
163,80,0-0-0-0-0-1-2-3-6-7,1
163,90,0-0-0-0-0-3-3-3-3-4-4-5-6-7,16
163,90,0-0-0-0-0-3-3-3-3-4-4-5-6-8,1
163,90,0-0-0-0-0-1-1-1-3-3-4,4
163,90,0-0-0-0-0-1-1-1-3-5-6-7-8,2
163,100,0-0-0-0-0-3-3-3-3-3-3-3-4-4-6-8,9
163,100,0-0-0-0-0-3-3-3-3-3-3-3-4-4-5-8,13
163,100,0-0-0-0-0-3-3-3-3-3-3-3-4-4-6-7,3
163,100,0-0-0-0-0-3-3-3-3-3-3-3-4-4-5-7,1
164,2,9,8
164,2,8,1
164,2,6,1
164,3,6-9,108
164,3,6-8,5
164,4,6,95
164,4,6-8-9,494
164,4,6-6,12
164,4,8-9,4
164,4,6-7,1
164,5,6-6-9,245
164,5,6-6-8,24
164,5,6-7-8,1
164,5,6-7-9,5
164,6,6-6-8-9,198
164,6,6-6-7,142
164,6,6-9,363
164,6,6-6-6,21
164,6,5-6-8,1
164,6,7-9,1
164,7,6-6-7-8,11
164,7,6-6-6-8,3
164,7,6-6-6-9,4
164,7,6-6-7-9,2
164,8,6-8-9,193
164,8,6-6-6-7,6
164,8,6-6,16
164,8,6-6-7-8-9,991
164,8,6-6-6-8-9,9
164,8,6-7,7
164,8,6-6-6-6,12
164,8,1-6,2
164,8,5-9,1
164,8,4-9,1
164,9,1-6-9,26
164,9,6-6-6-7-9,252
164,9,6-6-6-6-9,1
164,9,6-6-6-7-8,8
164,9,6-9,6
164,9,6-6-6-6-8,1
164,9,1-6-8,1
164,9,6-8,4
164,10,6-6-6-6-7,267
164,10,6-6-6-6-8-9,268
164,10,6-6-6-7-8-9,4
164,10,6-6-7-7-7,4
164,10,6-6-7-7-8-9,4
164,10,1-6-8-9,3
164,11,1-6-6-9,6
164,11,6-6-6-6-7-9,2
164,11,6-6-6-6-6-9,1
164,11,1-5-6,1
164,12,6-6-8-9,271
164,12,6-6-6-6-7-8-9,200
164,12,4-6-9,208
164,12,1-5-6-9,114
164,12,6-6-6-6-7-7,34
164,12,6-6-6-7-7-8-9,493
164,12,6-6-6,51
164,12,1-6-6-8-9,31
164,12,6-6-6-6-6-6,35
164,12,6-6-7,26
164,12,1-5-6-8,1
164,12,6-7-7,7
164,12,5-6-8,6
164,12,5-6-9,22
164,12,1-4-6-8,4
164,12,1-4-6-9,1
164,12,6-6-6-6-6-8-9,1
164,13,6-6-6-6-6-7-9,2
164,13,1-5-6-8-9,2
164,13,1-6-6-7-9,2
164,13,1-5-6-6,1
164,13,1-6-6-7-8,1
164,13,6-6-6-6-6-7-8,1
164,13,1-6-6-6-9,1
164,13,6-6-6-6-7-7-8,1
164,13,1-4-6-8-9,1
164,14,6-6-6-6-7-7-8-9,11
164,14,6-6-6-6-7-7-7,11
164,14,1-6-6-6-8-9,37
164,14,1-5-6-6-9,2
164,14,6-6-6-6-6-6-7,8
164,14,6-6-6-6-6-6-8-9,5
164,14,2-9,1
164,14,5-6-7,1
164,15,6-6-6-6-6-6-7-9,244
164,15,6-6-6-6-6-7-7-9,111
164,15,6-6-6-6-6-6-7-8,23
164,15,1-5-6-6-8-9,21
164,15,6-6-6-6-6-7-7-8,8
164,15,6-6-6-7-7-7-7-9,4
164,15,1-4-6-6-8-9,5
164,15,1-1-6-9,1
164,15,1-4-5-6-9,1
164,16,1-6,705
164,16,6-6-6-8-9,138
164,16,6-6-6-7,53
164,16,6-6-6-6-6-6-7-7,8
164,16,1-4-5-6-8-9,493
164,16,6-6-6-6-6-6-7-8-9,17
164,16,6-6-6-6-7-7-7-8-9,10
164,16,6-6-7-8-9,11
164,16,6-6-6-6,4
164,16,1-1-6-6,12
164,16,6-6-7-7,1
164,16,6-7-7-8-9,3
164,16,6-6-6-6-6-6-6-6,1
164,17,1-1-6-6-9,4
164,18,1-1-6-6-7,25
164,18,1-1-6-6-8-9,25
164,18,1-1-4-6-8,1
164,18,6-6-6-6-6-6-7-7-8-9,235
164,18,6-6-6-6-6-6-7-7-7,180
164,18,6-6-6-6-6-6-6-6-6,20
164,18,6-6-8-9,109
164,18,6-6-7,12
164,18,6-6-6-7-9,1
164,18,6-6-6-6-6-6-6-7-7,1
164,19,1-4-5-6-6-6-8,1
164,19,1-1-6-6-6-9,1
164,19,1-1-6-6-6-8,1
164,20,1-1-5-6-6-9,244
164,20,1-1-4-6-6-8,23
164,20,1-6-8-9,29
164,20,6-6-6-6-6-7-7-7-7-8-9,493
164,20,6-6-6-6-6,3
164,20,6-6-6-7-7,12
164,20,6-6-6-7-8-9,33
164,20,6-6-6-6-7,7
164,20,1-1-5-6-7-9,4
164,20,6-6-6-6-6-6-6-6-6-6,11
164,20,6-6-6-6-6-6-7-7-7-8-9,6
164,20,1-1-6-6-7-8-9,4
164,20,6-6-6-6-6-6-6-6-7-8-9,2
164,20,1-1-5-6-6-8,1
164,20,6-6-6-6-6-6-6-7-7-7,2
164,20,6-6-6-6-8-9,1
164,21,6-6-6-6-6-6-6-7-7-7-9,107
164,21,6-6-6-6-6-6-7-7-7-7-8,10
164,21,6-6-6-6-6-6-6-7-7-7-8,4
164,21,6-6-6-6-6-6-6-6-6-7-9,3
164,21,6-6-6-6-6-6-6-6-6-7-8,2
164,21,1-1-1-6-9,5
164,21,6-6-6-6-6-6-7-7-7-7-9,1
164,21,1-1-6-6-6-7-9,1
164,21,1-1-6-6-6-7-8,1
164,21,1-1-1-6-8,3
164,22,1-1-6-6-6-6-7,5
164,22,1-1-6-6-6-6-8-9,5
164,22,6-6-6-6-6-6-6-6-7-7-7,1
164,22,6-6-6-6-6-6-6-6-7-7-8-9,1
164,22,1-1-1-6-6,3
164,23,1-1-6-6-6-6-7-9,3
164,24,1-6-6-8-9,203
164,24,6-6-6-6-6-6-6-6-7-7-7-8-9,55
164,24,1-1-6-6-6-6-7-8-9,63
164,24,1-1-4-5-6-6-8-9,93
164,24,6-6-6-6-7-8-9,43
164,24,1-1-5-6-6-6-7-8,1
164,24,1-6-6-6,2
164,24,6-6-6-7-7-8-9,2
164,24,1-1-1-6-6-7,39
164,24,1-5-6-9,8
164,24,1-1-1-6-6-6,21
164,24,6-6-6-6-6-6-6-6-6-7-7-7,5
164,24,6-6-6-6-6-6-6-6-6-7-7-8-9,8
164,24,6-6-6-6-6-6-7-7-7-7-7-8-9,5
164,24,1-1-5-6-6-6-7-9,3
164,24,1-4-5,1
164,24,6-6-6-6-6-6-6-6-6-6-6-6,5
164,24,6-6-6-6-6-6-6-6-7-7-7-7,3
164,24,6-6-6-6-7-7,4
164,24,1-1-1-3,2
164,25,6-6-6-6-6-6-6-6-6-6-7-7-9,244
164,25,6-6-6-6-6-6-6-6-6-6-7-7-8,23
164,25,6-6-6-6-6-7-7-7-7-7-7-7-9,4
164,25,1-1-5-6-6-6-7-8-9,1
164,25,1-1-1-6-6-7-8,1
164,26,1-6-6-7-9,45
164,26,1-6-6-7-8,2
164,26,1-1-6-6-6-6-7-7-7,1
164,26,1-1-6-6-6-6-7-7-8-9,1
164,26,6-6-6-6-6-6-6-6-6-6-7-7-7,1
164,26,6-6-6-6-6-6-6-6-6-6-7-7-8-9,1
164,26,1-1-1-6-6-7-8-9,1
164,26,1-1-4-5-6-6-7-8-9,1
164,27,1-1-1-6-6-6-7-9,25
164,27,6-6-6-7-9,120
164,27,1-1-1-2-6-9,39
164,27,6-6-6-6-6-6-6-6-6-7-7-7-7-9,145
164,27,6-6-6-7-8,27
164,27,1-1-1-2-6-8,1
164,27,1-1-1-3-6-9,5
164,27,6-6-6-6-6-6-6-6-6-7-7-7-7-8,4
164,28,1-1-1-4-6-6-7-8,10
164,28,6-6-6-6-6-6-6-7-7-7-7-7-7-8-9,493
164,28,1-1-1-5-6-6-6-9,3
164,28,1-1-6-6-6-6-6-6-7-8-9,72
164,28,1-1-1-4-6-6-6-8,2
164,28,6-6-6-6-6-6-6-6-6-6-6-6-7-7,3
164,28,6-6-6-6-6-6-6-6-6-6-6-6-6-6,11
164,28,6-6-6-6-6-6-8-9,12
164,28,1-1-1-5-6-6-7-9,1
164,28,6-6-6-6-6-7-8-9,1
164,28,1-1-1-6-6-6-6-7,1
164,28,1-1-4-5-6-6-6-6-8-9,1
164,28,2-3-6,1
164,29,0-1-1-6-6-9,1
164,30,1-1-1-6-6-6-6-7-8-9,27
164,30,6-6-6-6-6-6-6-6-6-6-7-7-7-7-8-9,94
164,30,6-6-6-6-6-6-6-6-6-6-7-7-7-7-7,39
164,30,1-1-4-5-6-6-6-6-7-8-9,24
164,30,6-6-6-6-6-6-6-6-6-6-6-6-6-6-6,20
164,30,6-6-6-6-6-6-6-6-6-7-7-7-7-7-8-9,3
164,30,1-1-1-6-6-6-7-7-8-9,2
164,30,1-1-1-2-6-6-8-9,2
164,30,6-6-6-6-6-6-6-6-6-6-6-6-7-7-8-9,1
164,32,1-4-5-6-8-9,17
164,32,6-6-6-6-6-7-7-8-9,15
164,32,6-6-6-6-6-6-6-6-6-6-6-6-7-7-7-7,2
164,32,1-6-6-6-6-8-9,2
164,32,1-1-1-1-6-6-6-7,5
164,32,1-1-1-4-5-6-6-6-8-9,8
164,32,1-1-1-4-5-6-6-7-8-9,5
164,32,6-6-6-6-6-6-7-7,3
164,32,1-6-6-6-7-8-9,1
164,32,0-1-1-1-6,1
164,32,1-1-1-1-6-6-6-6,1
164,32,6-6-6-6-6-6-6-6-6-6-6-6-7-7-7-8-9,2
164,33,1-1-1-6-6-6-6-6-6-7-9,5
164,33,6-6-6-6-6-6-6-6-6-6-6-6-7-7-7-7-9,1
164,34,1-1-1-1-6-6-6-6-7,3
164,34,1-1-1-1-6-6-6-6-8-9,3
164,34,1-4-6-6-6-7,4
164,35,6-6-6-6-6-6-6-6-6-6-6-6-6-6-7-7-7-9,244
164,35,6-6-6-6-6-6-6-6-6-6-6-6-6-6-7-7-7-8,23
164,35,6-6-6-6-6-6-6-6-6-6-7-7-7-7-7-7-7-8,10
164,35,6-6-6-6-6-6-6-6-6-6-6-6-6-6-6-7-7-9,3
164,35,6-6-6-6-6-6-6-7-7-7-7-7-7-7-7-7-7-9,4
164,35,6-6-6-6-6-6-6-6-6-6-6-6-6-6-6-7-7-8,2
164,35,6-6-6-6-6-6-6-6-6-6-7-7-7-7-7-7-7-9,1
164,36,6-6-6-6-7-8-9,653
